incremental_id,type,serial_number,id
299,Ax,99e7df3d-d08f-4aeb-812f-365a34dfed31,67387e97ef0d3930a7001234
300,Knife,a4d602c3-0ba4-4e0b-82bb-480a0f9fae33,67387e9794f6d7e04a001234
301,Gun,efc9f5ae-0080-438f-b6d9-52bd3923a1e4,67387e9734ed066df3001234
302,Ax,9adb9d3a-e4e4-4ca6-9d02-c22910446cfb,67387e97577bcc914f001234
303,Hammer,2129b577-e934-4054-a18b-1bffe2183fb1,67387e9711b9842e0a001234
304,Gun,350d0148-888b-4627-bd0b-e419f394309a,67387e9737bc2f75bf001234
305,Hammer,b8398876-b82c-4033-bd1c-7c5b9a06c7e0,67387e97496e05e1ae001234
306,Gun,7eff5df0-7636-4fd4-9a09-cef2bd7a8321,67387e97b2eb734903001234
307,Ax,950205dd-ff09-424a-a5fa-ec02e0c09efa,67387e978e98d81f82001234
308,Ax,d5e782e4-6425-4b2a-a4a5-126152d7e326,67387e97a8c88a0055001234
309,Knife,6183dee9-f7bc-4db1-a29f-8c59c55c89f6,67387e97eddea82ad2001234
310,Ax,e4246a23-7f21-4a32-be14-1a6e558dfd30,67387e9706eb61b839001234
311,Hammer,1389fa39-9f27-4919-b555-ee8dd2ae80f2,67387e979dfcd5e558001234
312,Ax,3f4db194-b211-46b3-86ef-f5bcf2931879,67387e97950a4152c2001234
313,Knife,abf86ec6-8096-4659-87a3-83d280510127,67387e97158f3069a4001234
314,Gun,edf89ddb-bf50-4bf0-8e13-523ed470a726,67387e97758874998f001234
315,Knife,fa5c931b-3cae-4b89-ae60-6c313e21f742,67387e97ad13a2a07c001234
316,Gun,4b4aaf28-6ba2-4b78-bd62-77827c094185,67387e973fe94a0023001234
317,Ax,737ea74a-07d0-4de4-bf2b-3056f5441295,67387e975b8add2a5d001234
318,Ax,af47570a-3295-4033-8d86-a180d019eca2,67387e97432aca3a1e001234
319,Knife,6d25b1fb-4211-4a71-9825-956d98b93517,67387e978d3bba7425001234
320,Gun,bcccbb36-ec57-442b-989e-f70fe29c7c7a,67387e97320722549d001234
321,Ax,c708afce-f1bd-4e14-9a41-dbe3a7c75e0b,67387e97caf1a3dfb5001234
322,Hammer,2d58ef9f-1284-4ac4-833f-14f5f0e86b21,67387e975737c6ec2e001234
323,Gun,177c1b59-6477-42bb-b6bd-826b89881a1b,67387e97bc6dc48b74001234
324,Ax,156f0a91-598f-4c23-ac8b-12dca58bddfb,67387e97f2fc990265001234
325,Knife,729ca86b-08e2-41ea-9f6e-654ce27a87a5,67387e9789f0fd5c92001234
326,Gun,b546c073-73c9-4609-ba5e-c7f763677011,67387e97a666587afd001234
327,Gun,165de68b-ce8f-4efb-b411-f03f780886ec,67387e97b83aac23b9001234
328,Hammer,bd799301-d149-4bc6-a133-7d7bf4223000,67387e97cd00692c3b001234
329,Ax,b67bacb7-704b-4886-af30-9620bb07e1b2,67387e976faa8040da001234
330,Ax,2b43b5e8-a199-420b-989d-659affbe32b4,67387e97fe73f687e5001234
331,Gun,4e0091c0-7845-4070-a5c4-4993a25e636e,67387e976da37dd313001234
332,Gun,eb97e824-0155-4145-b6c7-84d214b40e90,67387e97c042f4db68001234
333,Gun,f69b469b-958c-4d47-8301-9e0ca60da41e,67387e97310dcbbf4c001234
334,Ax,8ee9053f-4caa-4fa2-822f-61d2632f1e31,67387e972f2b265625001234
335,Gun,caecb7e3-ded3-4fa2-be53-84db0c8202b7,67387e97f9b902fc32001234
336,Ax,d4d02ad1-4e51-453d-9bba-15a4d0d26eb0,67387e976855456e2f001234
337,Knife,dc887914-f229-4d84-b529-fc26b7bb9f3e,67387e97357a6fdf76001234
338,Hammer,30478adf-70d7-4086-a847-07c0a0140acb,67387e97819f46e52c001234
339,Hammer,9cd1bf9d-b374-4db9-8b3d-e1bff328a4b4,67387e9704025959b1001234
340,Ax,79e7cd5b-ce2e-4758-81f7-c1c98e90a482,67387e9740008b9a53001234
341,Knife,7c4befa2-25c8-4454-8291-5085811b7171,67387e973dd48ab31d001234
342,Hammer,519a3a1c-6732-43c3-8f56-c1ba8860c640,67387e9758238e9ae2001234
343,Hammer,a5675cba-cfa5-460a-861a-7607131f22ff,67387e973ad7c2ebb9001234
344,Hammer,346f395c-3636-49c9-96e9-f7103eafcf9e,67387e97b3967a0e93001234
345,Hammer,248a6951-fe53-4090-820d-1aadd2a0f48d,67387e97d81f9c1be2001234
346,Knife,9a8c3f4b-78c2-4ebc-92ec-28272788a291,67387e9713f9896df6001234
347,Ax,55959aa9-0eb7-4fd6-9320-2e6597b664d1,67387e97c5ff2543b5001234
348,Ax,ec15f9b0-96bd-4700-af62-fe9462159046,67387e9701386bd6d8001234
349,Ax,36b3248e-8ac9-4f81-a595-139fc5ee49b3,67387e970bb4aec171001234
350,Ax,403d2da4-6cfa-4b9f-90dd-9bbe7b5ffa48,67387e979de6d14fff001234
351,Knife,eca8694c-dfe5-4d91-a43a-98445832d1f8,67387e97efe937780e001234
352,Ax,45e05333-8acb-4c7e-94bb-27e32b3d2837,67387e97371bce7dc8001234
353,Hammer,81ab2625-8c71-46a2-b833-a1e80fea3ee4,67387e97138bb06965001234
354,Ax,bf856f05-71f9-4e4c-aa3c-524119dfead1,67387e978dd48d6a2e001234
355,Knife,a887e994-2bd9-4457-a570-1e13cb06ff23,67387e9782cec96096001234
356,Ax,6d1a4e0b-bc6f-4956-82a0-b2fbea14dd31,67387e976c524f9d5d001234
357,Gun,0c6a3de1-851b-4701-875a-f44321900c5f,67387e97fb7b9ffa54001234
358,Knife,5a69e194-74f1-4af6-8f96-4aab7fd8453c,67387e97aa942ab2bf001234
359,Gun,c3b7a33d-a7e1-4f32-9bb3-4a0b9ce399e6,67387e97c058f544c7001234
360,Knife,13d3604c-410a-41fd-b743-cfd1109480f0,67387e97e7b24b112a001234
361,Ax,70367923-47a4-4eb0-9c0d-27a25e84a212,67387e9752720e0035001234
362,Ax,e29aba04-776b-440b-8d9d-4ccee0f21eeb,67387e97c3e878e27f001234
363,Knife,6e59f922-a0e7-4547-ae89-856c75e9e0bc,67387e9700411460f7001234
364,Gun,89afa196-e1b8-400c-9459-8fa85378f6b1,67387e97bac9162b47001234
365,Hammer,d8a0b061-982b-4913-adac-8869c7e7afbf,67387e979be40cee5b001234
366,Gun,26593187-8872-4f54-b136-682850c37e6d,67387e975ef698cd9f001234
367,Ax,68232eeb-20ab-42e9-9910-2d8b38f9fc6b,67387e9705049e90fa001234
368,Ax,06eaf02a-1533-401a-be25-f98dd5ac05d8,67387e97cf004fdc76001234
369,Ax,a75a9a68-c226-4286-8054-bdb7eaf44069,67387e970c74b7f784001234
370,Gun,47153b06-6f82-4ae5-9a45-cb306ece7fa4,67387e97d709f38ef7001234
371,Gun,fc03d0b5-d5e8-4648-83ff-43ff5b4bcdb1,67387e9741f1f19176001234
372,Gun,e9713a0d-7a63-4adf-ac4d-4cc2c5d56084,67387e9724b16fede9001234
373,Ax,52522be0-a823-4246-b19d-c1e273dd94a7,67387e97ffd52f3c7e001234
374,Gun,009f5652-010f-43bc-9b33-6d6f96a2bd68,67387e97ad972f10e0001234
375,Knife,e3bdfabc-e12f-4db9-ad1c-a1f891c962e9,67387e97f61d694746001234
376,Gun,bbda6832-5236-4486-a0cb-f71e6204fde8,67387e97142949df56001234
377,Knife,d3397071-7a0a-4d66-89d7-a11b5bd38c87,67387e97d34ab169b7001234
378,Ax,839da32d-4885-4ef5-8bfd-b8b1c80a4f2f,67387e978bf1211fd4001234
379,Gun,4e096259-bdc2-4df9-9cb8-e692d8e24759,67387e97a02ffd91ec001234
380,Ax,1932422a-bf0c-4679-9db7-27e293206c69,67387e97bca82e41ee001234
381,Gun,93874bd4-c75a-416a-918f-d71fc79d7c74,67387e9700ec53c468001234
382,Hammer,9c49e3b4-c1ac-4f5a-9eb2-e4364e900dca,67387e974f6ffe13a5001234
383,Gun,98b789f7-b37f-493b-9829-6e3d36cbb632,67387e97beed13602b001234
384,Gun,0b9ceaa2-aee9-4f3c-b320-10836cf7a3c7,67387e970584ce565c001234
385,Hammer,5a89826e-774a-4681-9856-ba9f85bf45a5,67387e97dc912a253d001234
386,Hammer,63ecdec8-a2b3-408f-9d98-50db5f51de7c,67387e9739461a19e9001234
387,Gun,6474c38e-d18f-444c-97b5-d1f8996ce1ee,67387e978efb100a29001234
388,Ax,6407f07d-8d04-4d75-9388-0fb231c3b3a6,67387e97d9fc5b73a8001234
389,Ax,5223d6cf-9cfb-47cc-af05-485a51a010db,67387e97c86a7ee3d8001234
390,Knife,ee576a93-09ba-4e84-a27f-64e1b34ea23e,67387e97a01a0380ca001234
391,Knife,a5dde022-7b88-418f-85b9-ef3bcf559fac,67387e975a4b25aaed001234
392,Gun,cdb553fa-1b3b-480e-a573-1b899e75d593,67387e97f73b76ce89001234
393,Hammer,1d39ed6b-3844-4a98-8918-c9a412e8c48d,67387e9770c639df5e001234
394,Hammer,f56f9b2a-cae4-4cdd-a424-b44cf2e31b0c,67387e9728f0b86459001234
395,Hammer,cb1e302a-b429-46a7-aa39-5c064bdc758f,67387e971543843a47001234
396,Knife,a489c57a-467d-403f-af7c-2337592494a1,67387e97f8c1f23d6a001234
397,Hammer,c8111586-67aa-4dd3-83d1-241f2a29cb15,67387e97e46de7e1bc001234
398,Knife,60dede30-d64c-47d5-b92d-ac1426f3b57f,67387e97b7b16ecf8c001234
399,Knife,429eba86-c5ee-4861-95e1-3d53a9781351,67387e97352fe25daf001234
400,Ax,a87a9822-4e1a-4904-85a5-5d1839cb69a5,67387e9718d8042386001234
401,Gun,d6bc814a-6b2f-467b-a2a0-2cd045b0bf7b,67387e97816b112c61001234
402,Hammer,18b3fd1f-1b2f-4d81-942c-568b0f176a23,67387e9769cb3ea317001234
403,Knife,1f89943a-3e1b-46bf-8397-dd2f787c2b8b,67387e97bbf94b34eb001234
404,Hammer,006dfcaa-9be7-4d24-a77b-94e2c5f65501,67387e974f4adcbf8c001234
405,Knife,267bc943-9c90-4d2a-a0ca-2825c631176a,67387e97bbcbff5c1f001234
406,Ax,98b2f52e-309b-4e14-ac95-e40e596a58ec,67387e978cb22bdd0b001234
407,Ax,b9e05295-68fe-4c6d-afdd-86afd8d2c435,67387e97f4f6dce2f3001234
408,Gun,a9c6fdd6-2170-4aa4-8a5c-0065faa47e01,67387e970d0fd7c6e0001234
409,Ax,cbc6b17d-0856-49fa-b0ae-3d7d3c523675,67387e97a96b65a721001234
410,Hammer,b0f6f7cb-9008-4a0b-83b2-122a75507d39,67387e971068c6e4c8001234
411,Gun,914f39cd-6859-45d7-88a5-b2df8cab0eeb,67387e9717d63b1625001234
412,Knife,d586b88d-08a3-4a5e-835f-92898794bb33,67387e97b9228e0962001234
413,Ax,f2c57985-d390-4488-b2d2-34f44087bcc8,67387e970deb1c5481001234
414,Knife,d7b87287-dd09-46fc-86c4-2021fbc2b85d,67387e9766808e327d001234
415,Knife,5007566b-36c7-4922-af41-de17c534bb65,67387e9742e7aaa88b001234
416,Knife,f8ea3b7a-cbf2-49e8-aefc-75f7eb1fae64,67387e978fe0093bb3001234
417,Knife,e10c2265-65c1-43be-a27d-0846b171604e,67387e9741ae36ecb9001234
418,Hammer,bd32b037-a5fe-4663-a462-1f0a6e76e04b,67387e97d1f255a373001234
419,Knife,8ec9c179-55a6-4666-9b61-8aebb1e13fcf,67387e977eacb53257001234
420,Knife,942996be-59c7-48df-a794-6790f75e1a3e,67387e97b6f0479ae8001234
421,Hammer,efb24277-e67b-4d9f-a769-ce3ec4ec9665,67387e97e0c641195b001234
422,Gun,c0544cb1-0073-4d02-8bf8-562bfa9e2a18,67387e97f85454e827001234
423,Knife,352cfa97-55f8-498e-8c74-47f1e77cc8ab,67387e97faa9afea49001234
424,Ax,5d92572e-3f9c-4c29-acff-a15267a11fd1,67387e973c7781a36b001234
425,Gun,1f3a1693-4f66-4c8a-9576-2f9fdda16e2a,67387e9725b2822c2f001234
426,Gun,28ff6e8c-2128-4821-a7d0-3d4f2a918ba9,67387e976ecbdd6ec8001234
427,Hammer,777d0f59-d388-46d1-baa5-a174ea8b8ca0,67387e9718997733ec001234
428,Hammer,4e346a3b-6a7f-4bf3-bb5f-c65c4130a440,67387e978d7d8ee069001234
429,Ax,4daab87c-a79e-4953-899c-1ddc344f09b6,67387e9775fc093c0e001234
430,Knife,57b82f8c-923a-46b6-b481-4ae594033c21,67387e97f74909ace6001234
431,Gun,f2e93273-a99d-47a0-8d34-5bf1b6d1cf2a,67387e9766368270ff001234
432,Hammer,3a6e6415-0ed4-43be-b4a1-4c651fa746b5,67387e97248e844336001234
433,Gun,3a0f49d7-b4ba-4a86-a8a8-663102506128,67387e97019d385eb6001234
434,Knife,39fed909-65c7-4131-aff9-5a752a7a7aa6,67387e97a49e9411d6001234
435,Gun,76e8a85f-b38e-4c7c-ba76-cc73b0a8c96e,67387e97ddb30680a6001234
436,Knife,b4bd9be6-891d-4273-a92e-9303108114a4,67387e972421fcb126001234
437,Ax,54adcfc8-9cb4-493d-85ea-c681fb8d961f,67387e97fccb60fb51001234
438,Gun,758df7bc-0068-4c4b-8688-fdc0ecaa9581,67387e971651cf0d2f001234
439,Ax,e0ab8522-8956-4c9f-b09e-eab8f6772061,67387e97eed5af6add001234
440,Gun,9ea3f3fb-4636-46cd-adbb-a6dc75a5d848,67387e97a8abb4bb28001234
441,Hammer,77dffa6a-1e7c-4944-8a42-ee141467292c,67387e9715d4e891d7001234
442,Ax,d27d71eb-8fa8-4685-a35c-55fdd14fb8ef,67387e97c203d8a151001234
443,Knife,69cd65e4-070b-4a05-97e6-2ac279969188,67387e9713f3cf8c53001234
444,Gun,bed4e66d-d08e-4783-afd5-0aee36515718,67387e97550a141f12001234
445,Ax,01953f59-3730-4b82-ad68-101d5d1d83de,67387e9767f7fb873e001234
446,Hammer,e235d890-41c6-4d39-8337-c4b1bf0bed85,67387e971a5b1e4daa001234
447,Hammer,476527c3-cdf2-4b4e-b9ac-d930ca77d7f9,67387e979a96876e2f001234
448,Knife,490f8de8-c6f3-46ad-8fd9-c5f25a631114,67387e979b70e8fe62001234
449,Gun,3d3a4f6e-ff07-4d1c-a2d1-346ee2b5f8a1,67387e97d61e4bbd63001234
450,Gun,47f760e1-0fbd-4ab2-a172-4a9ebff135e3,67387e97f5f8590cd5001234
451,Knife,f4778358-3aab-4e73-98b4-318bf09dd0b0,67387e97941e1aaaba001234
452,Knife,4914132b-61e9-4e1d-98e0-19582eedc426,67387e979431c87f27001234
453,Hammer,54ce910a-c60f-4cf9-aeee-4b0bab6711a4,67387e9749ae49a23f001234
454,Gun,8dfabb77-b92b-439b-977a-d5fbf70a5289,67387e97e44fea3bec001234
455,Gun,9a20bc6d-0a9e-4902-abb9-87cc04b9e970,67387e97821fa74b50001234
456,Gun,dfc9eef3-ce95-44b6-8c5e-4cfcb71780bc,67387e97250cf8b51c001234
457,Knife,e0674fb2-53a1-44fa-a52b-3bdfea1464f8,67387e9742998cf32d001234
458,Knife,26d9db42-c9d5-4f1f-858f-6f958f16d000,67387e97d07e70efcf001234
459,Ax,8ce12d53-2418-41eb-b0b3-e62abb4c81dd,67387e977fe1f8abaa001234
460,Hammer,01cab9b7-c65d-448a-9648-4aa0a9f476da,67387e9798b2979500001234
461,Ax,f4eca56b-df55-4458-a678-2c16cbe0d34a,67387e970353ab4cbe001234
462,Gun,e8521747-d3c5-44cb-9f88-6dc9aa670fff,67387e9751d92be1c6001234
463,Hammer,f2faa4ff-cd96-4569-a535-adbb634a0d0e,67387e97428fca9bc1001234
464,Gun,d6002138-8509-4668-a12b-ea804e12be31,67387e97f1b6f2857f001234
465,Ax,46fae836-9c9f-4384-88d3-8d631d590712,67387e9768ce199ec2001234
466,Gun,202cd343-cd84-41f8-ba05-765a1fc47492,67387e97e836d813fd001234
467,Gun,a247827e-45fb-446c-993d-db2ea31c9fed,67387e97ab817c9349001234
468,Hammer,fbe05877-a005-4e35-aa16-a59f06337ab9,67387e97877a9ba7a9001234
469,Ax,834c1cee-39f9-48c7-9275-cad56b6a5d19,67387e97dc6a648964001234
470,Knife,229042ec-72af-46c4-a6ae-2f9ca0a8117e,67387e9726337353b7001234
471,Hammer,40dce1d5-fb12-4b22-ba29-58ac105bab5b,67387e978e6b42f164001234
472,Hammer,0f1124cc-2feb-4ea4-992d-bb5917811d83,67387e97ef575e8837001234
473,Knife,5a769fdd-2fd2-463e-892c-83574fde9771,67387e972050e03ca1001234
474,Knife,fda1f42b-2751-495f-b4e4-cc3c3f366624,67387e9725ddc0f8c9001234
475,Gun,4c9237bd-97fe-435d-a946-b03ec951b4f4,67387e975ef0b4eba3001234
476,Gun,1659e502-c596-48ec-847a-900ead9e97c0,67387e97598b3e71ec001234
477,Gun,5fdcffe4-c919-4abd-87c2-0fea3b451794,67387e9774071a6733001234
478,Knife,be4c1b50-9099-4ad0-b912-04372a3a6bf7,67387e97cfee398643001234
479,Knife,fa2d31f3-b106-4b6f-b234-5889c0bdca18,67387e97d18f655c3f001234
480,Gun,10fde412-aafe-4f4f-830a-d45b22cead20,67387e976ea2ef7311001234
481,Gun,032f08a4-0e5a-4df3-9731-fb6bae2a5825,67387e979461cce28e001234
482,Ax,c8c6c6cb-6b63-4594-bcec-89d5a8eb1c48,67387e97f770b62bc8001234
483,Ax,4a87376e-f57b-482a-8b66-6d5743b6860b,67387e97e1e32e235e001234
484,Gun,a45d0662-8121-4c68-a88c-ef932a66a756,67387e97eba0dc302b001234
485,Knife,e2464e59-60b9-494c-92cf-829518dcd94a,67387e97218a0aefd1001234
486,Hammer,be924f39-e2ad-4021-bf49-7310e7efdade,67387e977d04bbbe54001234
487,Hammer,b3335385-fc90-4466-8495-7124970352f4,67387e97a516a87cfc001234
488,Hammer,43310757-88ba-45c7-a8a4-b62f5a320708,67387e97c3c59e5f8b001234
489,Hammer,57ac1ee3-bdac-453b-bca6-ef79673a86e5,67387e97854d9fca60001234
490,Hammer,1ede3284-4dcd-436c-926d-ed772ba44757,67387e97c410003ef1001234
491,Gun,31fd3030-de33-431f-8f71-7217d8b42e88,67387e97559cb990c9001234
492,Gun,e7571170-75ab-4e3d-a131-068e5a639d53,67387e9755a7cf9c71001234
493,Gun,c5696c08-3339-45d5-9368-b5e9048319de,67387e972f55707d41001234
494,Hammer,23c622ac-845f-4913-a811-de8dbf671a8a,67387e971be3bc32e6001234
495,Knife,5356033a-7bef-4030-805c-d0bd962a7c50,67387e9735051070e5001234
496,Hammer,fb72ebef-c73f-489f-b38d-a4804de8783f,67387e97b534ba6823001234
497,Hammer,69f4852d-7c0a-4f09-a799-d9b52464e9b2,67387e977380ad8a67001234
498,Hammer,52440731-a343-41b9-b306-2edde9009633,67387e9705f971b5ec001234
499,Hammer,4bfb8500-0fa9-41e6-971a-0a9826e91710,67387e973cf166c6b7001234
500,Knife,b3bfea78-a62b-4dfe-81a9-688fa9d2cc9a,67387e97cee631121c001234
501,Ax,adaf968b-84ca-415a-9204-21a3fd0f6786,67387e975b69b9cb83001234
502,Ax,444dbeca-b7e9-4632-86c0-c6b857bee8af,67387e97b5b41fac03001234
503,Hammer,d9a0d2e4-b1ec-4a80-9b5b-4163e21325a7,67387e97285e19f20b001234
504,Knife,13a1da49-b47a-471e-98c5-6e943f331678,67387e97b337e84de8001234
505,Hammer,7950fc9e-c30b-4631-8476-911c82657760,67387e97e8c0653fea001234
506,Hammer,81faf1d2-5cd9-444a-b965-39dd25bd9231,67387e97ff4d5fbbaf001234
507,Gun,8da8b7c8-ebfa-4b51-b765-69b0568f7f44,67387e972d6cc4b2d1001234
508,Ax,17df9165-9bcf-4953-91f2-4f8a4948a5d2,67387e97389bc7bb1e001234
509,Ax,85d41092-388f-48e3-9e94-9e9d556a9cc8,67387e97e2230b8535001234
510,Knife,78436f2a-beb2-47ae-8810-afaed89b4371,67387e97087408522c001234
511,Ax,22292b47-bc2c-4b98-bbf5-743c3e93b5e6,67387e97a760880003001234
512,Hammer,9c1c71ea-abbb-4ea4-9c08-96c1f6023002,67387e9710a7cdd970001234
513,Gun,b30dba12-dd12-4df8-b47e-0da60bf987d6,67387e973dc4876f3f001234
514,Hammer,ff2ff3a8-deb5-4f48-9299-ffd1edac9990,67387e9759b90e1005001234
515,Ax,e803c224-8409-4b57-8d45-65de533a28c2,67387e972b8a61594b001234
516,Hammer,fdf275c2-18a4-461e-a560-24aa2fba20a8,67387e97f3f27a3247001234
517,Ax,87e313a8-8708-4310-8c99-7dd76f6ed4f9,67387e9738913e1d6a001234
518,Gun,5f4f689f-6fe6-4f31-8166-937cd11b0313,67387e97ebd9629fc3001234
519,Knife,0f9f5ecc-857b-4057-b659-d6939e9fab6b,67387e9763538fe6ef001234
520,Hammer,37027ed6-88a8-46d5-9c8f-20d779d99f16,67387e97cf67355a33001234
521,Ax,8920772b-8df7-41e8-a98a-ee84f69de66c,67387e9707563a3fe3001234
522,Gun,81959f6c-7457-499c-a82c-580c135e5dbb,67387e9753fde96fcc001234
523,Hammer,94a6869a-04dd-48ce-a494-eb54f471f4a9,67387e972bb232c0b1001234
524,Hammer,9df1816a-9fb6-41ca-a587-5b58951e0224,67387e97ba2fd310dc001234
525,Hammer,11c8547a-4198-42b6-a340-cb6a52f950bc,67387e9769421f0324001234
526,Hammer,58706f70-ce3b-4f5b-903e-c63d8f4d7b0b,67387e9785422afb46001234
527,Ax,f312b278-4f99-467d-92a8-2e9576562f6b,67387e9713f320e7b5001234
528,Ax,b241e4db-6e70-4e16-92d2-62b10da46fae,67387e97f4be00279e001234
529,Hammer,1b15fe23-15bf-40dd-9996-a3d5196fe982,67387e9737f0e884fb001234
530,Gun,18311d21-3d23-453b-81a0-e19d3bd89fb2,67387e97d64a340bcb001234
531,Gun,30ec5526-eb8c-4100-8c9d-c09ce9ba4ebd,67387e970fcbc61acd001234
532,Ax,651e8150-0bde-440c-8e82-d88ef598399f,67387e97298f95e1bf001234
533,Ax,a5c367e3-bcb8-4025-b2bd-089d4ce7ef57,67387e97df877f3865001234
534,Ax,a2c30939-5ad5-4a8a-bf64-a448b55fc7ea,67387e97c399862d3b001234
535,Knife,f4803e4e-7e3c-4761-ad5f-01ec00dcdad3,67387e9733e8075e99001234
536,Gun,dfe1a52b-6c6d-4fd0-97d6-a286ca06cf02,67387e9765658fde58001234
537,Hammer,fbb68ebc-65b1-439b-94fe-c59119787e79,67387e975ea1649a31001234
538,Ax,648347db-194a-45ee-9282-991d01331eef,67387e977bcdf75ad2001234
539,Knife,4c84b073-f34b-4b45-9f6d-c36527bf26da,67387e975737034557001234
540,Knife,94c6df52-196a-46f7-a856-eca25cac5640,67387e979b72e31dac001234
541,Knife,3fe18918-ea97-4bff-bbed-defbbbe268c4,67387e9716c222aa19001234
542,Gun,22db1040-90dc-4d26-b812-2bb7f13efcf7,67387e977dcd340d84001234
543,Gun,d0aa3c3c-dcfe-4e2b-aa14-36917d29618b,67387e9781448138f5001234
544,Ax,a68636bc-0e10-403a-84aa-e53b92c8e052,67387e9797e8527fea001234
545,Gun,7716dcd8-085e-4026-8c1b-1816f3526ddf,67387e97647bba3443001234
546,Ax,a3af5a60-7dc1-4832-b793-81412646527e,67387e97ed265bc903001234
547,Ax,63602db3-5e88-4632-8822-2ce1e7962a63,67387e97c75b6f114c001234
548,Hammer,517ad24e-dc5a-4ed2-843c-e2fc4df213d4,67387e978d34201a5b001234
549,Ax,5547f375-34e0-49cf-973e-31d52ef7000e,67387e97ccb1d45fb7001234
550,Knife,060a8e24-e862-4832-8a48-6dbbc1418681,67387e9701f78be6f7001234
551,Gun,1e37f26a-9ee0-45d3-86ef-386042baaa2a,67387e977f24d24052001234
552,Gun,39a9c020-2bb3-4a66-a3d1-96efe4472086,67387e9794c7bb58ef001234
553,Gun,b0df023d-dd9d-445c-99f1-2439e59ac6f9,67387e97f387624df5001234
554,Hammer,fb703aa1-9a7a-4b0d-b0fa-f1df2be5f30c,67387e975e388103a3001234
555,Knife,306e21d3-3bb9-401e-ae62-4afc3d3374cc,67387e9715de21c670001234
556,Hammer,847db53a-bcfc-4996-a34e-6f1e0fc6bed7,67387e9711b921ef08001234
557,Ax,1c6f92ad-4be0-475d-8322-26e433fd7226,67387e976e2713a6ef001234
558,Knife,00bd82a5-5a10-4a3d-8630-69884fad9a40,67387e971bb91f73e9001234
559,Hammer,feead8ee-4a02-45fc-887a-890aecc9725f,67387e973a0772443a001234
560,Knife,70cd7a3d-0180-46f4-8d80-ed35de41dbbb,67387e97a9a6653e48001234
561,Gun,83a8a881-679e-4721-86c6-627f9c7d4a71,67387e9758ae749f25001234
562,Knife,c37cf2c1-87f9-4a35-8392-238eed563401,67387e974e4b5fbbbb001234
563,Hammer,536aa320-8d39-45d4-83d5-e169dfa5b2c1,67387e978eefcfdf59001234
564,Knife,5c6c1122-d605-4679-ac4e-3fc0313f75df,67387e971728efbda8001234
565,Ax,acc3abd4-d2ad-40ff-be07-c416ae601d45,67387e97cbcb58ac2e001234
566,Ax,57fb7340-5dff-43aa-a681-5824552b79d8,67387e97db85e2590b001234
567,Knife,6106dae8-698c-455f-a9b4-15cf038085f8,67387e9799c5e07b4d001234
568,Gun,7f5c0928-f371-40e7-9b1d-0ea69a2075af,67387e97dd45850574001234
569,Ax,8f0e39b4-fefc-4381-9d42-5a2c92e3995b,67387e978b16ebc056001234
570,Gun,76832706-5f4e-4fbf-bc5c-85bd5428517b,67387e97a86c450b76001234
571,Knife,f57dc3c2-0df4-46ab-bcad-640ec1ff8562,67387e97c9892a9891001234
572,Hammer,f05cb5d8-5469-4ad7-8247-8a4edf294e61,67387e97e6b4b2a746001234
573,Knife,12051681-b5a0-460c-86b8-c8376ced6fac,67387e97e5f6ad6ce3001234
574,Ax,d5111343-f384-4dcc-b840-fe4c56f3898d,67387e97f0e52b27a7001234
575,Hammer,bb073cf0-71ec-47db-9b73-b71a633f947a,67387e97ffeabd223d001234
576,Knife,915d7651-4309-4c7a-8cec-99ac9b94ef9a,67387e97a7aeed7471001234
577,Gun,9f37fb99-96b2-4bfe-bb15-807a9932834a,67387e97fde9264cf3001234
578,Hammer,ff42964f-0fbe-4497-a119-51dcccdc0db2,67387e97a8849b0524001234
579,Gun,3c22bca8-0799-4548-bf3a-0476d23755fc,67387e97258be18e31001234
580,Ax,3a03008b-67b7-4afb-85cd-a5a411cfff3d,67387e97069d3bb002001234
581,Hammer,9c1f178a-876e-4f6a-b244-3496bf51b545,67387e97c6e19e8308001234
582,Knife,72e09fe1-e0d4-43ed-b6d3-b2d86b5b22b8,67387e9746922a0880001234
583,Ax,5de77e81-66b7-4802-8d0c-cf0604fc94ea,67387e979ad6aaed51001234
584,Knife,6cb529b1-ba67-417e-aea8-1aceb6ddcb0d,67387e97f5deaeeae1001234
585,Hammer,f2f437b4-43ec-4df2-86ad-d432bbe5f6a8,67387e97a9a1d5317a001234
586,Gun,7bfd5b74-0d1c-4b59-9726-7d67c5e74e6b,67387e97605ff764c6001234
587,Hammer,58f49740-6f6f-47d2-a139-a057ae1dd32c,67387e97766ebcd596001234
588,Knife,899d7b40-4caf-4bb8-a2a6-db8fbf5bd0c2,67387e97daca41214b001234
589,Hammer,aed9368d-4584-4fdc-9884-e6478a90eb47,67387e9730bb3825e8001234
590,Knife,9f32eed3-ae56-4674-8ee1-a89380ae3155,67387e9708b255a5d4001234
591,Ax,6032bee3-c521-463a-95ff-a4cf1a96ddc3,67387e973493894fa4001234
592,Hammer,e4d72dc8-3ade-46fd-bbbf-631be2fdcbe9,67387e97dbe272bab6001234
593,Gun,c978c0a5-4572-4377-94ae-ffa19c686a1d,67387e97acc3e04046001234
594,Gun,ab2812de-feb8-4a19-9214-f953ba5f5dc1,67387e97076a0c97d0001234
595,Hammer,50d26498-c6e3-448e-b6b4-7cbd6418ca34,67387e9704ecb1fa28001234
