id,id_event1,id_event2
8824,5930,14502
8825,5931,4947
8826,5931,7923
8827,5931,13359
8828,5932,16230
8829,5934,12996
8830,5934,19272
8831,5935,6200
8832,5935,5977
8833,5936,10806
8834,5936,18274
8835,5937,14466
8836,5938,14927
8837,5942,6854
8838,5942,18162
8839,5943,5260
8840,5943,7201
8841,5944,12958
8842,5944,7508
8843,5944,6498
8844,5946,1497
8845,5946,10656
8846,5946,9203
8847,5947,19483
8848,5947,11705
8849,5948,5500
8850,5948,6915
8851,5948,11432
8852,5950,9368
8853,5950,16200
8854,5951,256
8855,5953,8838
8856,5955,5633
8857,5955,12292
8858,5955,9935
8859,5958,1256
8860,5959,1710
8861,5960,13463
8862,5960,5065
8863,5960,16622
8864,5962,329
8865,5962,4768
8866,5962,241
8867,5963,4988
8868,5963,8151
8869,5964,14233
8870,5964,14422
8871,5964,16449
8872,5966,12476
8873,5966,5125
8874,5967,14104
8875,5968,10376
8876,5969,16166
8877,5969,2646
8878,5970,10913
8879,5974,4177
8880,5976,19619
8881,5977,4022
8882,5978,1424
8883,5978,2398
8884,5979,12890
8885,5979,13563
8886,5979,2435
8887,5980,3366
8888,5980,5924
8889,5980,11064
8890,5981,2015
8891,5981,16628
8892,5981,12910
8893,5983,16718
8894,5984,7709
8895,5984,4236
8896,5984,10862
8897,5985,1178
8898,5986,7208
8899,5988,5102
8900,5988,650
8901,5989,10632
8902,5989,513
8903,5991,12755
8904,5991,13143
8905,5992,10177
8906,5992,15956
8907,5992,6864
8908,5993,1561
8909,5993,656
8910,5994,8361
8911,5994,343
8912,5994,5162
8913,5997,7187
8914,5998,18792
8915,5999,11915
8916,5999,12791
8917,5999,5444
8918,6000,9386
8919,6001,13187
8920,6001,17991
8921,6001,11059
8922,6002,7621
8923,6002,17505
8924,6002,14701
8925,6004,2609
8926,6006,1184
8927,6007,14590
8928,6007,12855
8929,6008,6007
8930,6008,5948
8931,6008,14442
8932,6010,4658
8933,6010,16977
8934,6010,7487
8935,6012,18480
8936,6012,3225
8937,6012,17020
8938,6013,10184
8939,6014,15233
8940,6014,10398
8941,6014,11506
8942,6015,11591
8943,6017,798
8944,6018,1870
8945,6020,14596
8946,6020,32
8947,6020,5597
8948,6021,19679
8949,6021,7353
8950,6022,17030
8951,6022,4464
8952,6022,3276
8953,6023,15236
8954,6024,9636
8955,6024,10918
8956,6025,518
8957,6025,13125
8958,6026,19931
8959,6026,13983
8960,6028,1030
8961,6029,8123
8962,6029,1477
8963,6029,11487
8964,6030,10523
8965,6032,12062
8966,6033,524
8967,6033,8970
8968,6034,17054
8969,6034,11893
8970,6035,12354
8971,6035,3756
8972,6035,3677
8973,6036,1269
8974,6036,3509
8975,6036,7404
8976,6037,4801
8977,6038,15328
8978,6040,9083
8979,6041,6605
8980,6042,9393
8981,6044,13946
8982,6044,3739
8983,6044,7991
8984,6045,15476
8985,6045,16430
8986,6047,17199
8987,6047,18571
8988,6047,10143
8989,6049,16365
8990,6049,13963
8991,6049,2506
8992,6050,12798
8993,6051,17006
8994,6051,13978
8995,6051,9901
8996,6052,14956
8997,6052,12633
8998,6053,10530
8999,6053,7687
9000,6053,9362
9001,6054,18405
9002,6054,16289
9003,6055,528
9004,6056,2275
9005,6057,9198
9006,6057,7281
9007,6058,13081
9008,6058,11516
9009,6059,9020
9010,6060,2509
9011,6060,50
9012,6060,17796
9013,6062,9392
9014,6062,14808
9015,6063,16484
9016,6064,16518
9017,6064,4830
9018,6065,19461
9019,6065,2648
9020,6066,18865
9021,6067,2267
9022,6067,6807
9023,6068,9344
9024,6069,10986
9025,6069,2816
9026,6069,8141
9027,6072,565
9028,6074,3867
9029,6074,26
9030,6074,3753
9031,6075,12129
9032,6075,11209
9033,6075,8768
9034,6076,14247
9035,6076,15941
9036,6077,17366
9037,6077,2516
9038,6080,7235
9039,6081,3631
9040,6082,5374
9041,6082,8615
9042,6084,17995
9043,6084,11949
9044,6084,13443
9045,6087,7921
9046,6087,7384
9047,6087,3001
9048,6088,3410
9049,6088,4051
9050,6089,14723
9051,6089,614
9052,6089,3001
9053,6090,11717
9054,6090,3840
9055,6090,15418
9056,6091,16847
9057,6091,9070
9058,6091,9676
9059,6093,12025
9060,6093,5280
9061,6093,12666
9062,6094,3771
9063,6095,6716
9064,6095,16415
9065,6097,5165
9066,6097,106
9067,6097,15621
9068,6098,2506
9069,6098,3911
9070,6099,18110
9071,6100,13644
9072,6100,6794
9073,6101,456
9074,6101,492
9075,6102,8964
9076,6102,3556
9077,6102,10301
9078,6103,7574
9079,6103,4114
9080,6104,9516
9081,6105,19700
9082,6105,7530
9083,6105,11217
9084,6106,3187
9085,6107,2199
9086,6107,3130
9087,6107,6349
9088,6108,6596
9089,6108,13371
9090,6108,2216
9091,6110,8652
9092,6111,6582
9093,6111,3089
9094,6112,11928
9095,6112,2311
9096,6112,13677
9097,6113,306
9098,6113,13369
9099,6114,862
9100,6115,10694
9101,6115,16085
9102,6117,1440
9103,6117,13246
9104,6118,7124
9105,6118,7076
9106,6118,6022
9107,6119,6216
9108,6120,11744
9109,6120,7154
9110,6120,18760
9111,6121,16014
9112,6122,13943
9113,6124,8574
9114,6124,18640
9115,6124,10413
9116,6126,5245
9117,6126,4172
9118,6128,18714
9119,6128,7745
9120,6131,15701
9121,6131,18445
9122,6132,4815
9123,6132,7699
9124,6133,19866
9125,6133,8041
9126,6133,16143
9127,6135,19346
9128,6136,5531
9129,6136,7485
9130,6136,10511
9131,6137,19345
9132,6138,10026
9133,6138,13368
9134,6139,17090
9135,6139,17421
9136,6140,12826
9137,6141,8263
9138,6141,2953
9139,6142,12475
9140,6143,10748
9141,6143,8862
9142,6143,7076
9143,6144,3632
9144,6145,1040
9145,6145,3336
9146,6146,7116
9147,6146,1610
9148,6147,10520
9149,6149,8120
9150,6149,15425
9151,6150,19706
9152,6150,17644
9153,6152,19709
9154,6152,1211
9155,6153,9365
9156,6153,6803
9157,6155,2943
9158,6155,4040
9159,6157,19895
9160,6158,14682
9161,6158,13468
9162,6159,1969
9163,6159,13929
9164,6160,15038
9165,6162,2702
9166,6162,4897
9167,6163,11161
9168,6164,18027
9169,6164,0
9170,6164,6453
9171,6165,16356
9172,6165,16029
9173,6165,17865
9174,6166,17449
9175,6166,906
9176,6167,14410
9177,6167,516
9178,6167,18211
9179,6168,19265
9180,6170,7139
9181,6171,19550
9182,6171,7231
9183,6171,2657
9184,6172,14681
9185,6172,13553
9186,6172,13408
9187,6176,11517
9188,6176,4257
9189,6177,2335
9190,6177,5617
9191,6177,10511
9192,6178,5689
9193,6178,12404
9194,6178,4291
9195,6179,1782
9196,6181,14892
9197,6181,8867
9198,6182,5453
9199,6183,893
9200,6184,8160
9201,6184,306
9202,6184,8339
9203,6185,16235
9204,6185,2450
9205,6185,18998
9206,6186,788
9207,6186,8864
9208,6186,8767
9209,6188,11103
9210,6188,14568
9211,6189,2962
9212,6190,2679
9213,6190,17109
9214,6190,8407
9215,6192,3466
9216,6192,4775
9217,6192,18821
9218,6193,15674
9219,6195,6241
9220,6195,17585
9221,6196,2657
9222,6197,7703
9223,6197,16129
9224,6198,5372
9225,6199,10316
9226,6200,7939
9227,6200,19012
9228,6202,3740
9229,6202,6170
9230,6202,17428
9231,6205,18420
9232,6206,13674
9233,6206,1689
9234,6206,19865
9235,6208,6374
9236,6208,4906
9237,6208,17472
9238,6211,19994
9239,6212,19125
9240,6212,1352
9241,6212,13995
9242,6213,16964
9243,6213,17472
9244,6213,18989
9245,6214,17800
9246,6215,14611
9247,6216,12589
9248,6217,5565
9249,6217,13528
9250,6217,7900
9251,6218,5843
9252,6218,15530
9253,6219,14564
9254,6219,10989
9255,6220,18450
9256,6220,9189
9257,6220,10732
9258,6222,9228
9259,6222,8374
9260,6222,5238
9261,6223,2101
9262,6223,9638
9263,6224,3717
9264,6224,14476
9265,6224,9042
9266,6225,8681
9267,6227,7953
9268,6227,143
9269,6230,3893
9270,6232,19610
9271,6232,1390
9272,6233,14978
9273,6233,4595
9274,6233,14142
9275,6235,16189
9276,6235,7143
9277,6235,2799
9278,6238,4286
9279,6238,19476
9280,6239,10921
9281,6239,19712
9282,6240,18774
9283,6240,11799
9284,6243,6423
9285,6243,10005
9286,6243,19939
9287,6245,11833
9288,6245,10933
9289,6246,11934
9290,6247,19055
9291,6248,16902
9292,6249,10650
9293,6249,12663
9294,6249,9120
9295,6251,15166
9296,6251,5201
9297,6252,12041
9298,6252,14396
9299,6252,11768
9300,6253,747
9301,6254,18886
9302,6256,6833
9303,6258,5396
9304,6258,6806
9305,6259,5997
9306,6259,969
9307,6260,15034
9308,6260,9241
9309,6262,15557
9310,6265,2705
9311,6267,18580
9312,6267,16359
9313,6268,3497
9314,6268,12052
9315,6268,19815
9316,6269,11780
9317,6269,5856
9318,6269,16144
9319,6270,2110
9320,6270,15838
9321,6271,11496
9322,6271,5852
9323,6272,6588
9324,6272,11392
9325,6273,5392
9326,6274,4094
9327,6274,14083
9328,6274,9542
9329,6276,6627
9330,6276,15736
9331,6276,7376
9332,6277,19217
9333,6277,7604
9334,6278,17401
9335,6278,899
9336,6279,8787
9337,6279,16023
9338,6279,16176
9339,6281,10812
9340,6281,1851
9341,6281,4246
9342,6283,10054
9343,6283,4531
9344,6284,12199
9345,6284,24
9346,6284,13711
9347,6286,13829
9348,6286,15130
9349,6286,19149
9350,6287,5510
9351,6287,14228
9352,6289,744
9353,6289,14700
9354,6292,7917
9355,6292,9442
9356,6293,1662
9357,6293,17044
9358,6294,10466
9359,6294,13779
9360,6295,8306
9361,6295,1219
9362,6295,456
9363,6299,9072
9364,6299,17858
9365,6303,17840
9366,6303,4171
9367,6304,2939
9368,6304,18649
9369,6304,6958
9370,6305,11037
9371,6305,3264
9372,6306,16983
9373,6306,12913
9374,6307,16622
9375,6307,5955
9376,6307,16469
9377,6308,13482
9378,6308,14121
9379,6308,3146
9380,6310,19550
9381,6310,10655
9382,6310,3908
9383,6311,13221
9384,6311,3512
9385,6312,12670
9386,6312,11515
9387,6313,8111
9388,6314,19604
9389,6314,6041
9390,6315,11620
9391,6315,15388
9392,6315,18501
9393,6316,8807
9394,6316,2311
9395,6317,5210
9396,6318,8856
9397,6319,15996
9398,6319,19130
9399,6320,17592
9400,6320,15056
9401,6320,500
9402,6322,9386
9403,6322,9623
9404,6322,14728
9405,6323,11994
9406,6323,15427
9407,6323,17986
9408,6325,19543
9409,6326,8677
9410,6326,10901
9411,6327,6531
9412,6327,11467
9413,6327,11150
9414,6328,5108
9415,6328,4165
9416,6328,8211
9417,6329,6713
9418,6329,14118
9419,6329,3124
9420,6330,18865
9421,6330,8099
9422,6331,10542
9423,6331,6109
9424,6332,12151
9425,6332,5322
9426,6332,17016
9427,6333,10082
9428,6333,2772
9429,6333,6694
9430,6334,14629
9431,6336,580
9432,6336,5740
9433,6338,1539
9434,6338,7935
9435,6339,723
9436,6339,1524
9437,6339,12360
9438,6341,18117
9439,6341,19477
9440,6342,8252
9441,6343,11034
9442,6343,1264
9443,6343,7781
9444,6344,11784
9445,6344,10241
9446,6344,17532
9447,6345,18154
9448,6346,12780
9449,6347,10173
9450,6348,9409
9451,6348,7517
9452,6348,3318
9453,6349,14552
9454,6349,13636
9455,6349,2561
9456,6350,14083
9457,6351,15184
9458,6352,7137
9459,6352,9828
9460,6353,11855
9461,6354,5153
9462,6355,16913
9463,6355,8952
9464,6355,4377
9465,6356,2797
9466,6357,2571
9467,6358,15216
9468,6359,10517
9469,6360,3036
9470,6362,12812
9471,6362,7819
9472,6363,10497
9473,6365,7601
9474,6365,12013
9475,6365,782
9476,6368,15765
9477,6368,14661
9478,6370,5218
9479,6370,51
9480,6370,14467
9481,6371,19465
9482,6376,11960
9483,6377,16958
9484,6377,1840
9485,6378,8922
9486,6379,13270
9487,6380,9377
9488,6380,10047
9489,6380,18237
9490,6381,36
9491,6382,12389
9492,6382,17542
9493,6383,9538
9494,6383,6284
9495,6383,3349
9496,6384,15296
9497,6386,13706
9498,6386,19748
9499,6387,10171
9500,6387,15801
9501,6387,5906
9502,6388,4763
9503,6388,19031
9504,6388,10521
9505,6389,2741
9506,6389,11714
9507,6389,9804
9508,6391,6792
9509,6391,8818
9510,6392,17409
9511,6392,4205
9512,6392,10550
9513,6393,6250
9514,6394,7420
9515,6394,6554
9516,6394,2400
9517,6395,18790
9518,6395,46
9519,6395,14865
9520,6396,19683
9521,6396,9359
9522,6397,15571
9523,6397,6421
9524,6398,19978
9525,6398,7645
9526,6399,18184
9527,6400,19616
9528,6400,2684
9529,6403,13548
9530,6404,9331
9531,6404,4671
9532,6405,18373
9533,6405,5483
9534,6406,13674
9535,6406,9020
9536,6407,3748
9537,6407,19272
9538,6407,19332
9539,6409,9448
9540,6412,10447
9541,6415,14265
9542,6415,7904
9543,6416,16104
9544,6416,9972
9545,6416,7202
9546,6417,13635
9547,6417,11250
9548,6417,15030
9549,6418,8908
9550,6418,13100
9551,6419,745
9552,6419,7184
9553,6419,5915
9554,6420,8160
9555,6420,16147
9556,6421,4365
9557,6421,19916
9558,6422,8857
9559,6422,13233
9560,6423,4688
9561,6424,7142
9562,6424,6164
9563,6424,7734
9564,6425,7457
9565,6425,5578
9566,6426,4642
9567,6426,17628
9568,6428,8355
9569,6429,15218
9570,6429,7311
9571,6430,8140
9572,6431,8177
9573,6431,1328
9574,6432,16724
9575,6432,8092
9576,6432,19434
9577,6434,2679
9578,6434,947
9579,6434,11851
9580,6435,6013
9581,6435,4589
9582,6435,13718
9583,6436,3515
9584,6436,19052
9585,6436,14082
9586,6437,14866
9587,6437,15555
9588,6437,17005
9589,6438,18740
9590,6439,8274
9591,6442,8860
9592,6442,18737
9593,6443,16484
9594,6443,4719
9595,6444,18108
9596,6445,12737
9597,6445,14907
9598,6445,8235
9599,6447,18157
9600,6447,1317
9601,6447,14645
9602,6449,8715
9603,6449,243
9604,6450,1161
9605,6450,5526
9606,6450,3968
9607,6453,10943
9608,6454,1307
9609,6454,12010
9610,6454,3839
9611,6456,14816
9612,6456,8136
9613,6456,1028
9614,6457,8999
9615,6457,1298
9616,6457,4882
9617,6458,6829
9618,6458,8648
9619,6458,6124
9620,6459,1560
9621,6460,15193
9622,6460,13549
9623,6461,9298
9624,6461,10408
9625,6462,14937
9626,6462,16747
9627,6463,154
9628,6463,5523
9629,6463,19496
9630,6464,9228
9631,6464,7687
9632,6465,17430
9633,6465,969
9634,6465,238
9635,6466,3529
9636,6466,19801
9637,6466,1016
9638,6467,6523
9639,6467,19132
9640,6467,1017
9641,6468,13793
9642,6470,17631
9643,6471,2682
9644,6472,12859
9645,6473,19815
9646,6474,13657
9647,6474,10894
9648,6474,19032
9649,6475,1681
9650,6476,17211
9651,6476,1270
9652,6476,9192
9653,6478,1258
9654,6478,11163
9655,6479,15728
9656,6479,1137
9657,6479,5259
9658,6480,15827
9659,6480,6780
9660,6480,12248
9661,6481,9211
9662,6481,520
9663,6482,8088
9664,6482,19882
9665,6482,1230
9666,6484,18084
9667,6485,13256
9668,6485,2433
9669,6487,1923
9670,6488,7559
9671,6488,3413
9672,6490,17141
9673,6492,3775
9674,6494,13694
9675,6495,2656
9676,6495,11385
9677,6495,939
9678,6496,14217
9679,6496,15835
9680,6499,18620
9681,6499,16646
9682,6500,13485
9683,6503,17307
9684,6504,5243
9685,6505,15460
9686,6505,11446
9687,6506,18322
9688,6506,19286
9689,6508,17989
9690,6509,16088
9691,6509,7919
9692,6509,15888
9693,6512,13250
9694,6512,2092
9695,6512,13211
9696,6514,18728
9697,6514,5735
9698,6514,5680
9699,6515,18808
9700,6515,8389
9701,6516,16777
9702,6516,4337
9703,6516,4489
9704,6517,12209
9705,6517,8956
9706,6518,2807
9707,6519,8221
9708,6519,17260
9709,6521,19070
9710,6521,609
9711,6521,11870
9712,6522,12895
9713,6522,19302
9714,6522,13972
9715,6523,13882
9716,6523,6651
9717,6524,17722
9718,6525,8830
9719,6525,10639
9720,6525,5211
9721,6527,11600
9722,6527,12178
9723,6531,17773
9724,6531,13855
9725,6533,2197
9726,6533,12334
9727,6534,2697
9728,6535,16823
9729,6535,6174
9730,6536,8936
9731,6536,3336
9732,6536,13202
9733,6537,1934
9734,6537,3364
9735,6538,2063
9736,6538,14132
9737,6538,9835
9738,6539,3809
9739,6539,8207
9740,6540,9630
9741,6541,12522
9742,6543,2738
9743,6543,6121
9744,6543,11451
9745,6544,16550
9746,6544,12718
9747,6545,18324
9748,6547,3410
9749,6547,6852
9750,6547,15936
9751,6548,14203
9752,6548,16681
9753,6548,5891
9754,6549,806
9755,6549,17989
9756,6551,16720
9757,6552,15293
9758,6554,13435
9759,6555,15027
9760,6556,13422
9761,6556,11859
9762,6556,2551
9763,6557,6081
9764,6557,973
9765,6557,4235
9766,6558,18993
9767,6558,8562
9768,6558,14539
9769,6560,2151
9770,6560,19426
9771,6560,4590
9772,6561,683
9773,6561,4543
9774,6562,16665
9775,6562,13779
9776,6563,9336
9777,6563,1977
9778,6563,13621
9779,6564,5345
9780,6565,1709
9781,6566,18271
9782,6566,18967
9783,6567,13264
9784,6567,15007
9785,6568,1741
9786,6569,5933
9787,6569,1262
9788,6569,19226
9789,6570,14342
9790,6570,3581
9791,6570,12421
9792,6571,5289
9793,6571,18835
9794,6571,6932
9795,6572,8976
9796,6572,13411
9797,6575,624
9798,6575,11551
9799,6576,8761
9800,6576,6574
9801,6577,7552
9802,6578,8329
9803,6578,7438
9804,6579,913
9805,6581,11400
9806,6581,8797
9807,6582,15342
9808,6582,13005
9809,6583,518
9810,6584,19968
9811,6584,7015
9812,6585,4754
9813,6585,15158
9814,6586,15856
9815,6586,15892
9816,6587,7108
9817,6588,7922
9818,6588,748
9819,6589,14084
9820,6590,1177
9821,6590,1158
9822,6591,12682
9823,6591,12069
9824,6593,8336
9825,6593,3764
9826,6594,13690
9827,6594,16310
9828,6595,19923
9829,6595,12403
9830,6596,1047
9831,6596,14975
9832,6597,8189
9833,6597,3677
9834,6598,19062
9835,6598,16583
9836,6598,16306
9837,6602,11579
9838,6602,7763
9839,6604,18745
9840,6605,4756
9841,6606,18930
9842,6607,6100
9843,6607,15277
9844,6607,16784
9845,6608,7179
9846,6608,12192
9847,6608,520
9848,6610,9554
9849,6610,1939
9850,6611,4587
9851,6612,10813
9852,6613,1911
9853,6613,7666
9854,6613,16515
9855,6614,19801
9856,6616,15540
9857,6617,4141
9858,6617,5658
9859,6618,10682
9860,6618,8217
9861,6619,6350
9862,6620,8163
9863,6621,1177
9864,6621,10331
9865,6622,8000
9866,6622,9681
9867,6622,15259
9868,6624,18040
9869,6624,5159
9870,6624,4759
9871,6625,3835
9872,6626,2225
9873,6627,13746
9874,6627,1344
9875,6628,19790
9876,6629,5610
9877,6629,12637
9878,6630,16372
9879,6630,5960
9880,6630,4063
9881,6631,6610
9882,6631,9419
9883,6632,8683
9884,6633,14930
9885,6633,19051
9886,6636,2723
9887,6636,290
9888,6639,6410
9889,6639,949
9890,6639,3841
9891,6640,15057
9892,6640,4132
9893,6640,5827
9894,6641,12159
9895,6641,5157
9896,6642,1441
9897,6642,13634
9898,6643,18873
9899,6643,7801
9900,6643,5594
9901,6647,1471
9902,6647,5474
9903,6647,16836
9904,6648,1673
9905,6648,4590
9906,6649,7854
9907,6650,10129
9908,6650,16799
9909,6651,15769
9910,6651,6037
9911,6655,12415
9912,6655,1590
9913,6656,2545
9914,6656,13472
9915,6656,3929
9916,6658,13216
9917,6658,8990
9918,6661,4720
9919,6661,12907
9920,6661,18139
9921,6663,9832
9922,6663,3397
9923,6666,17100
9924,6667,13857
9925,6667,7612
9926,6670,10864
9927,6671,19221
9928,6671,1844
9929,6671,1237
9930,6672,17156
9931,6672,12740
9932,6672,14037
9933,6673,5158
9934,6674,1577
9935,6676,19528
9936,6676,4222
9937,6676,1158
9938,6678,7879
9939,6678,4209
9940,6679,6126
9941,6679,10477
9942,6679,6270
9943,6680,9607
9944,6681,229
9945,6681,17335
9946,6681,16662
9947,6683,1850
9948,6685,2775
9949,6685,18800
9950,6687,11414
9951,6688,11847
9952,6688,16688
9953,6690,12832
9954,6692,13511
9955,6692,2902
9956,6693,18991
9957,6694,4138
9958,6694,10478
9959,6695,16594
9960,6695,11383
9961,6695,5763
9962,6696,15869
9963,6697,5552
9964,6697,6797
9965,6697,5710
9966,6698,18811
9967,6699,5734
9968,6700,7311
9969,6701,18368
9970,6702,2771
9971,6702,11685
9972,6703,13884
9973,6703,11227
9974,6704,14005
9975,6706,6873
9976,6706,15130
9977,6707,12164
9978,6708,10659
9979,6708,2675
9980,6709,227
9981,6709,3076
9982,6709,1075
9983,6712,8815
9984,6712,11780
9985,6713,9715
9986,6714,9685
9987,6716,6781
9988,6718,3454
9989,6718,18656
9990,6719,4031
9991,6719,13333
9992,6720,15775
9993,6720,276
9994,6721,19384
9995,6721,3061
9996,6723,12749
9997,6725,15824
9998,6725,17276
9999,6725,1354
10000,6726,9433
10001,6727,2621
10002,6728,12256
10003,6728,18411
10004,6729,7709
10005,6730,8051
10006,6731,16072
10007,6731,16526
10008,6732,3362
10009,6732,15559
10010,6733,5415
10011,6733,11134
10012,6733,8799
10013,6734,14165
10014,6734,13185
10015,6738,8099
10016,6739,19452
10017,6739,19372
10018,6740,9147
10019,6740,16772
10020,6741,19816
10021,6741,14793
10022,6744,12576
10023,6744,18461
10024,6746,2495
10025,6746,11610
10026,6746,13838
10027,6748,17030
10028,6749,2597
10029,6749,19996
10030,6749,7019
10031,6751,7173
10032,6751,11751
10033,6751,4569
10034,6752,2773
10035,6753,18784
10036,6753,10537
10037,6753,5297
10038,6754,3411
10039,6756,1928
10040,6756,4191
10041,6757,2077
10042,6757,12105
10043,6757,17852
10044,6758,7894
10045,6759,6553
10046,6760,6779
10047,6761,5398
10048,6761,5220
10049,6761,167
10050,6762,18336
10051,6762,433
10052,6762,13579
10053,6763,15322
10054,6763,18410
10055,6764,15103
10056,6765,19133
10057,6765,7010
10058,6766,19304
10059,6766,3945
10060,6767,350
10061,6768,13016
10062,6770,18530
10063,6770,4301
10064,6770,18827
10065,6771,17345
10066,6773,13079
10067,6773,10995
10068,6774,1702
10069,6774,12638
10070,6774,1628
10071,6775,19369
10072,6776,78
10073,6776,19065
10074,6776,7634
10075,6777,101
10076,6780,7770
10077,6780,3255
10078,6780,12610
10079,6781,1733
10080,6781,6637
10081,6781,16149
10082,6782,3747
10083,6784,13022
10084,6784,8483
10085,6784,100
10086,6785,3614
10087,6785,10232
10088,6785,17593
10089,6786,7181
10090,6786,8754
10091,6786,16606
10092,6787,1901
10093,6787,13533
10094,6788,554
10095,6788,4471
10096,6789,4729
10097,6790,10194
10098,6791,15032
10099,6791,18988
10100,6793,157
10101,6793,5739
10102,6793,7546
10103,6794,11238
10104,6794,2890
10105,6794,9455
10106,6795,4299
10107,6795,13909
10108,6795,2168
10109,6796,3298
10110,6796,564
10111,6796,12827
10112,6797,17536
10113,6799,3596
10114,6800,8073
10115,6800,11712
10116,6802,15369
10117,6803,9962
10118,6803,8234
10119,6804,17954
10120,6804,4614
10121,6804,15071
10122,6805,4910
10123,6806,19615
10124,6806,14763
10125,6806,7022
10126,6807,16873
10127,6809,1009
10128,6813,8901
10129,6813,9588
10130,6813,10997
10131,6814,6405
10132,6815,6220
10133,6815,12646
10134,6816,2736
10135,6816,5371
10136,6816,13731
10137,6817,11980
10138,6817,18927
10139,6818,18594
10140,6818,4671
10141,6819,17896
10142,6819,8182
10143,6819,5059
10144,6820,9366
10145,6820,15879
10146,6822,14703
10147,6822,5738
10148,6823,14475
10149,6823,17890
10150,6824,10443
10151,6825,13581
10152,6825,12577
10153,6826,3910
10154,6826,18214
10155,6827,3746
10156,6827,19074
10157,6827,3473
10158,6831,2531
10159,6831,8196
10160,6831,13857
10161,6832,4662
10162,6832,14082
10163,6834,2583
10164,6834,1515
10165,6834,87
10166,6836,11848
10167,6836,42
10168,6836,873
10169,6837,4318
10170,6837,12070
10171,6837,5847
10172,6838,18026
10173,6838,10486
10174,6839,7955
10175,6839,18548
10176,6840,4846
10177,6840,4680
10178,6841,18442
10179,6841,11813
10180,6843,18438
10181,6843,13019
10182,6846,18036
10183,6846,13757
10184,6846,18970
10185,6848,6610
10186,6849,11448
10187,6849,16663
10188,6849,19906
10189,6850,153
10190,6850,18441
10191,6851,4025
10192,6852,5855
10193,6852,10114
10194,6853,3504
10195,6853,9588
10196,6854,2069
10197,6855,15318
10198,6857,2847
10199,6858,18224
10200,6859,9517
10201,6859,8227
10202,6860,15367
10203,6860,6144
10204,6861,8252
10205,6861,14880
10206,6861,5532
10207,6863,8474
10208,6863,18985
10209,6864,15309
10210,6864,3737
10211,6865,8386
10212,6865,635
10213,6867,17183
10214,6867,4199
10215,6869,6576
10216,6870,8831
10217,6870,18264
10218,6871,6733
10219,6872,2425
10220,6872,4500
10221,6872,1597
10222,6873,10737
10223,6873,14539
10224,6874,15894
10225,6875,10641
10226,6877,17781
10227,6877,1701
10228,6877,1389
10229,6878,15452
10230,6878,4324
10231,6880,13172
10232,6880,5963
10233,6880,5703
10234,6881,13066
10235,6881,1659
10236,6881,16555
10237,6882,3772
10238,6882,14233
10239,6882,12236
10240,6885,17133
10241,6886,6321
10242,6887,18676
10243,6887,9823
10244,6887,10951
10245,6888,19447
10246,6888,5047
10247,6889,4494
10248,6889,677
10249,6892,8409
10250,6892,862
10251,6895,15747
10252,6895,16777
10253,6895,1203
10254,6897,19111
10255,6898,2168
10256,6898,12108
10257,6898,15469
10258,6899,13192
10259,6899,2364
10260,6899,17406
10261,6900,2727
10262,6900,3138
10263,6903,11339
10264,6904,18067
10265,6904,12293
10266,6904,494
10267,6905,4982
10268,6905,1014
10269,6906,12301
10270,6906,14447
10271,6908,3449
10272,6908,314
10273,6908,18596
10274,6909,16752
10275,6909,5114
10276,6910,9858
10277,6910,10397
10278,6910,6568
10279,6912,3177
10280,6912,10234
10281,6912,5339
10282,6913,8066
10283,6913,18646
10284,6913,5103
10285,6914,8506
10286,6915,2235
10287,6915,1357
10288,6916,5469
10289,6916,11902
10290,6919,3328
10291,6919,10538
10292,6920,17941
10293,6921,19295
10294,6921,17657
10295,6922,2470
10296,6922,12109
10297,6925,17095
10298,6925,1243
10299,6927,15041
10300,6929,35
10301,6929,109
10302,6930,8015
10303,6930,6428
10304,6930,7169
10305,6932,5635
10306,6933,11351
10307,6934,2304
10308,6934,1890
10309,6935,40
10310,6936,12404
10311,6936,11246
10312,6938,9381
10313,6938,12773
10314,6939,9162
10315,6941,731
10316,6941,14581
10317,6941,17633
10318,6943,8838
10319,6943,12702
10320,6943,7349
10321,6944,18692
10322,6945,4780
10323,6950,15092
10324,6950,9503
10325,6950,18490
10326,6951,5379
10327,6952,19868
10328,6952,15709
10329,6953,19385
10330,6953,4100
10331,6954,9616
10332,6954,9970
10333,6954,8245
10334,6955,8082
10335,6956,4762
10336,6956,16506
10337,6957,4714
10338,6957,11031
10339,6957,4653
10340,6958,19621
10341,6959,9117
10342,6959,3495
10343,6959,2639
10344,6960,13387
10345,6961,4802
10346,6961,15759
10347,6961,11100
10348,6962,7064
10349,6963,17543
10350,6963,16024
10351,6964,7400
10352,6964,12415
10353,6966,17756
10354,6966,4119
10355,6966,15622
10356,6967,3091
10357,6967,16881
10358,6967,6433
10359,6968,16327
10360,6969,16057
10361,6969,2515
10362,6970,9797
10363,6970,4713
10364,6972,337
10365,6972,2112
10366,6972,14349
10367,6973,9506
10368,6974,10920
10369,6977,14789
10370,6977,14587
10371,6977,17735
10372,6978,10490
10373,6978,6222
10374,6979,14099
10375,6979,6974
10376,6979,8261
10377,6980,2297
10378,6980,14587
10379,6980,14396
10380,6983,6134
10381,6984,14056
10382,6985,8518
10383,6987,14938
10384,6987,13615
10385,6987,15008
10386,6988,15647
