id,object_id,location_id
4381,4381,5765
4382,4382,1312
4383,4383,6355
4384,4384,9127
4385,4385,11244
4386,4386,5579
4387,4387,8410
4388,4388,12124
4389,4389,14353
4390,4390,2060
4391,4391,5665
4392,4392,13581
4393,4393,15655
4394,4394,11478
4395,4395,8480
4396,4396,9390
4397,4397,14920
4398,4398,16836
4399,4399,9879
4400,4400,9248
4401,4401,13004
4402,4402,17848
4403,4403,18947
4404,4404,1363
4405,4405,5393
4406,4406,2607
4407,4407,12177
4408,4408,11425
4409,4409,5797
4410,4410,1773
4411,4411,11080
4412,4412,9820
4413,4413,15488
4414,4414,8570
4415,4415,16265
4416,4416,16081
4417,4417,5170
4418,4418,8639
4419,4419,10624
4420,4420,16896
4421,4421,8085
4422,4422,8343
4423,4423,1008
4424,4424,6516
4425,4425,13623
4426,4426,3607
4427,4427,8070
4428,4428,7350
4429,4429,2284
4430,4430,2094
4431,4431,5668
4432,4432,3858
4433,4433,15079
4434,4434,14460
4435,4435,950
4436,4436,6884
4437,4437,18649
4438,4438,16348
4439,4439,13551
4440,4440,10951
4441,4441,15388
4442,4442,11508
4443,4443,14322
4444,4444,14101
4445,4445,13346
4446,4446,12898
4447,4447,9070
4448,4448,6266
4449,4449,16215
4450,4450,552
4451,4451,11410
4452,4452,11156
4453,4453,12219
4454,4454,4999
4455,4455,14025
4456,4456,17617
4457,4457,11215
4458,4458,8795
4459,4459,1717
4460,4460,4206
4461,4461,8601
4462,4462,19411
4463,4463,601
4464,4464,18043
4465,4465,8251
4466,4466,7020
4467,4467,17928
4468,4468,7600
4469,4469,19656
4470,4470,19023
4471,4471,5936
4472,4472,6963
4473,4473,12236
4474,4474,217
4475,4475,244
4476,4476,16191
4477,4477,16451
4478,4478,11651
4479,4479,18653
4480,4480,1967
4481,4481,19104
4482,4482,8702
4483,4483,15073
4484,4484,2126
4485,4485,7737
4486,4486,14109
4487,4487,17198
4488,4488,16338
4489,4489,10885
4490,4490,13622
4491,4491,10866
4492,4492,13198
4493,4493,8562
4494,4494,19101
4495,4495,3582
4496,4496,19798
4497,4497,13410
4498,4498,6978
4499,4499,15797
4500,4500,16796
4501,4501,11431
4502,4502,5955
4503,4503,457
4504,4504,4871
4505,4505,16300
4506,4506,11302
4507,4507,15348
4508,4508,19997
4509,4509,6807
4510,4510,16219
4511,4511,17016
4512,4512,1775
4513,4513,10164
4514,4514,18271
4515,4515,6167
4516,4516,4270
4517,4517,19238
4518,4518,16582
4519,4519,6290
4520,4520,17423
4521,4521,12718
4522,4522,19283
4523,4523,9937
4524,4524,10021
4525,4525,1832
4526,4526,12460
4527,4527,5918
4528,4528,823
4529,4529,6147
4530,4530,566
4531,4531,12748
4532,4532,11249
4533,4533,2411
4534,4534,14641
4535,4535,16800
4536,4536,14892
4537,4537,16412
4538,4538,6363
4539,4539,8751
4540,4540,8407
4541,4541,8715
4542,4542,7446
4543,4543,14465
4544,4544,813
4545,4545,18091
4546,4546,8992
4547,4547,7962
4548,4548,2063
4549,4549,19031
4550,4550,12715
4551,4551,17632
4552,4552,15814
4553,4553,317
4554,4554,6892
4555,4555,17171
4556,4556,2563
4557,4557,11198
4558,4558,2967
4559,4559,14699
4560,4560,7651
4561,4561,18827
4562,4562,10332
4563,4563,5050
4564,4564,1550
4565,4565,9843
4566,4566,17546
4567,4567,11273
4568,4568,15252
4569,4569,4714
4570,4570,9119
4571,4571,9437
4572,4572,18595
4573,4573,4744
4574,4574,10294
4575,4575,6767
4576,4576,5157
4577,4577,10796
4578,4578,10409
4579,4579,3549
4580,4580,12429
4581,4581,10662
4582,4582,18245
4583,4583,19542
4584,4584,14509
4585,4585,5871
4586,4586,15098
4587,4587,10060
4588,4588,10407
4589,4589,1935
4590,4590,11779
4591,4591,8329
4592,4592,18861
4593,4593,186
4594,4594,9299
4595,4595,17790
4596,4596,19774
4597,4597,4542
4598,4598,12877
4599,4599,14360
4600,4600,11454
4601,4601,1921
4602,4602,2817
4603,4603,1652
4604,4604,8424
4605,4605,16998
4606,4606,18428
4607,4607,8161
4608,4608,11071
4609,4609,16778
4610,4610,849
4611,4611,8841
4612,4612,9355
4613,4613,17199
4614,4614,17072
4615,4615,8143
4616,4616,2650
4617,4617,19258
4618,4618,74
4619,4619,18159
4620,4620,11085
4621,4621,5733
4622,4622,7709
4623,4623,10082
4624,4624,19917
4625,4625,144
4626,4626,4142
4627,4627,7641
4628,4628,5156
4629,4629,16020
4630,4630,2820
4631,4631,11406
4632,4632,2574
4633,4633,6491
4634,4634,13122
4635,4635,7178
4636,4636,15728
4637,4637,8981
4638,4638,15928
4639,4639,15352
4640,4640,3611
4641,4641,6496
4642,4642,762
4643,4643,4815
4644,4644,4518
4645,4645,17591
4646,4646,17890
4647,4647,13161
4648,4648,8895
4649,4649,4892
4650,4650,19612
4651,4651,13001
4652,4652,1716
4653,4653,19372
4654,4654,1813
4655,4655,1931
4656,4656,11234
4657,4657,12637
4658,4658,15424
4659,4659,7132
4660,4660,9344
4661,4661,9812
4662,4662,11301
4663,4663,14317
4664,4664,18276
4665,4665,14290
4666,4666,7984
4667,4667,7949
4668,4668,15284
4669,4669,17013
4670,4670,8638
4671,4671,6020
4672,4672,2101
4673,4673,7963
4674,4674,4924
4675,4675,7251
4676,4676,17932
4677,4677,10539
4678,4678,3886
4679,4679,15583
4680,4680,10274
4681,4681,15747
4682,4682,12450
4683,4683,2584
4684,4684,11899
4685,4685,9864
4686,4686,6534
4687,4687,5446
4688,4688,13260
4689,4689,16784
4690,4690,10694
4691,4691,10415
4692,4692,4476
4693,4693,1850
4694,4694,231
4695,4695,5427
4696,4696,19713
4697,4697,1283
4698,4698,15756
4699,4699,10035
4700,4700,6079
4701,4701,3440
4702,4702,562
4703,4703,10629
4704,4704,14677
4705,4705,4774
4706,4706,3961
4707,4707,3693
4708,4708,17987
4709,4709,2505
4710,4710,13834
4711,4711,14989
4712,4712,3246
4713,4713,10048
4714,4714,9202
4715,4715,5235
4716,4716,349
4717,4717,4984
4718,4718,3782
4719,4719,5857
4720,4720,3686
4721,4721,110
4722,4722,13669
4723,4723,2233
4724,4724,9158
4725,4725,5220
4726,4726,11839
4727,4727,17007
4728,4728,3535
4729,4729,2801
4730,4730,12516
4731,4731,2339
4732,4732,4265
4733,4733,488
4734,4734,17949
4735,4735,16697
4736,4736,853
4737,4737,16633
4738,4738,12242
4739,4739,15675
4740,4740,6260
4741,4741,8493
4742,4742,18505
4743,4743,9863
4744,4744,15343
4745,4745,8470
4746,4746,5897
4747,4747,18071
4748,4748,4290
4749,4749,197
4750,4750,17560
4751,4751,3939
4752,4752,8577
4753,4753,19291
4754,4754,13524
4755,4755,9417
4756,4756,1630
4757,4757,15563
4758,4758,15410
4759,4759,7282
4760,4760,17196
4761,4761,3016
4762,4762,3254
4763,4763,15396
4764,4764,15923
4765,4765,17845
4766,4766,15824
4767,4767,17362
4768,4768,9844
4769,4769,13105
4770,4770,5462
4771,4771,17892
4772,4772,10679
4773,4773,5811
4774,4774,9727
4775,4775,18726
4776,4776,19904
4777,4777,727
4778,4778,326
4779,4779,14219
4780,4780,3792
4781,4781,4305
4782,4782,2103
4783,4783,19764
4784,4784,11391
4785,4785,4920
4786,4786,3940
4787,4787,8612
4788,4788,16303
4789,4789,17622
4790,4790,19075
4791,4791,18303
4792,4792,14150
4793,4793,18315
4794,4794,11486
4795,4795,19086
4796,4796,5742
4797,4797,11919
4798,4798,13039
4799,4799,12185
4800,4800,14395
4801,4801,16182
4802,4802,7184
4803,4803,10247
4804,4804,8239
4805,4805,19439
4806,4806,1310
4807,4807,8381
4808,4808,3681
4809,4809,12166
4810,4810,13620
4811,4811,19723
4812,4812,10655
4813,4813,6193
4814,4814,18835
4815,4815,13890
4816,4816,14492
4817,4817,16783
4818,4818,16769
4819,4819,7846
4820,4820,19803
4821,4821,13265
4822,4822,17964
4823,4823,11501
4824,4824,5302
4825,4825,2235
4826,4826,13711
4827,4827,6054
4828,4828,10366
4829,4829,11457
4830,4830,1032
4831,4831,16185
4832,4832,5091
4833,4833,14855
4834,4834,13885
4835,4835,9160
4836,4836,1304
4837,4837,7587
4838,4838,15263
4839,4839,14111
4840,4840,1348
4841,4841,5399
4842,4842,16918
4843,4843,16327
4844,4844,5491
4845,4845,4770
4846,4846,860
4847,4847,13012
4848,4848,19637
4849,4849,1947
4850,4850,7304
4851,4851,10439
4852,4852,3101
4853,4853,976
4854,4854,16067
4855,4855,8944
4856,4856,13356
4857,4857,2966
4858,4858,146
4859,4859,7672
4860,4860,9809
4861,4861,6315
4862,4862,14353
4863,4863,19762
4864,4864,13630
4865,4865,6505
4866,4866,17846
4867,4867,2126
4868,4868,7702
4869,4869,4634
4870,4870,18506
4871,4871,6266
4872,4872,67
4873,4873,7189
4874,4874,15077
4875,4875,3090
4876,4876,19454
4877,4877,2521
4878,4878,15385
4879,4879,5890
4880,4880,10904
4881,4881,4891
4882,4882,14698
4883,4883,10696
4884,4884,10752
4885,4885,8622
4886,4886,12569
4887,4887,2984
4888,4888,16508
4889,4889,372
4890,4890,5514
4891,4891,12236
4892,4892,14448
4893,4893,12027
4894,4894,9195
4895,4895,16942
4896,4896,16019
4897,4897,923
4898,4898,16506
4899,4899,13154
4900,4900,10816
4901,4901,9349
4902,4902,11435
4903,4903,561
4904,4904,12707
4905,4905,13108
4906,4906,17027
4907,4907,1251
4908,4908,7397
4909,4909,1941
4910,4910,9015
4911,4911,15034
4912,4912,11739
4913,4913,1080
4914,4914,19649
4915,4915,10955
4916,4916,15115
4917,4917,5451
4918,4918,4695
4919,4919,17077
4920,4920,9677
4921,4921,14773
4922,4922,12502
4923,4923,16484
4924,4924,13133
4925,4925,2402
4926,4926,5253
4927,4927,18865
4928,4928,14897
4929,4929,13442
4930,4930,8596
4931,4931,12198
4932,4932,1064
4933,4933,11558
4934,4934,11792
4935,4935,3425
4936,4936,1681
4937,4937,7735
4938,4938,11919
4939,4939,5622
4940,4940,8714
4941,4941,11766
4942,4942,14679
4943,4943,8736
4944,4944,19133
4945,4945,1685
4946,4946,11991
4947,4947,7233
4948,4948,19434
4949,4949,19080
4950,4950,18002
4951,4951,9942
4952,4952,1358
4953,4953,12471
4954,4954,7257
4955,4955,19749
4956,4956,13323
4957,4957,5911
4958,4958,17645
4959,4959,5283
4960,4960,16053
4961,4961,6723
4962,4962,11671
4963,4963,17114
4964,4964,17979
4965,4965,12298
4966,4966,16345
4967,4967,11807
4968,4968,2411
4969,4969,15484
4970,4970,3624
4971,4971,7631
4972,4972,17923
4973,4973,15364
4974,4974,600
4975,4975,6658
4976,4976,1503
4977,4977,6853
4978,4978,19520
4979,4979,2655
4980,4980,16698
4981,4981,2156
4982,4982,17603
4983,4983,17312
4984,4984,11525
4985,4985,4516
4986,4986,7301
4987,4987,12795
4988,4988,13831
4989,4989,851
4990,4990,15398
4991,4991,19111
4992,4992,15655
4993,4993,5647
4994,4994,7034
4995,4995,2718
4996,4996,8556
4997,4997,19456
4998,4998,3452
4999,4999,6585
5000,5000,10827
5001,5001,6429
5002,5002,15635
5003,5003,4914
5004,5004,450
5005,5005,9221
5006,5006,3875
5007,5007,7301
5008,5008,4780
5009,5009,16374
5010,5010,8491
5011,5011,8709
5012,5012,6088
5013,5013,9484
5014,5014,14474
5015,5015,17241
5016,5016,5031
5017,5017,2852
5018,5018,7456
5019,5019,3121
5020,5020,4040
5021,5021,16721
5022,5022,2952
5023,5023,19663
5024,5024,19182
5025,5025,15118
5026,5026,19423
5027,5027,6069
5028,5028,16685
5029,5029,607
5030,5030,11240
5031,5031,1697
5032,5032,13969
5033,5033,11804
5034,5034,19645
5035,5035,18762
5036,5036,2446
5037,5037,6520
5038,5038,13205
5039,5039,394
5040,5040,12953
5041,5041,5438
5042,5042,16120
5043,5043,4746
5044,5044,9453
5045,5045,11417
5046,5046,10245
5047,5047,19808
5048,5048,5915
5049,5049,10984
5050,5050,1842
5051,5051,16785
5052,5052,16478
5053,5053,333
5054,5054,4461
5055,5055,17812
5056,5056,16231
5057,5057,15712
5058,5058,8850
5059,5059,4600
5060,5060,3573
5061,5061,5183
5062,5062,15063
5063,5063,14851
5064,5064,12927
5065,5065,7555
5066,5066,6361
5067,5067,949
5068,5068,2496
5069,5069,11505
5070,5070,17256
5071,5071,7382
5072,5072,11476
5073,5073,17887
5074,5074,15964
5075,5075,12981
5076,5076,14879
5077,5077,2519
5078,5078,11094
5079,5079,304
5080,5080,2556
5081,5081,17793
5082,5082,14382
5083,5083,4101
5084,5084,11890
5085,5085,7411
5086,5086,12127
5087,5087,7567
5088,5088,14378
5089,5089,16587
5090,5090,11218
5091,5091,12014
5092,5092,6209
5093,5093,9790
5094,5094,9711
5095,5095,19035
5096,5096,5163
5097,5097,2763
5098,5098,7588
5099,5099,1901
5100,5100,620
5101,5101,16785
5102,5102,15053
5103,5103,11247
5104,5104,18610
5105,5105,204
5106,5106,1405
5107,5107,15890
5108,5108,656
5109,5109,10111
5110,5110,2812
5111,5111,17727
5112,5112,3014
5113,5113,3736
5114,5114,13285
5115,5115,6494
5116,5116,8413
5117,5117,15413
5118,5118,6723
5119,5119,11845
5120,5120,18778
5121,5121,12221
5122,5122,9749
5123,5123,17337
5124,5124,5306
5125,5125,10921
5126,5126,11643
5127,5127,7499
5128,5128,3895
5129,5129,19548
5130,5130,5557
5131,5131,3225
5132,5132,396
5133,5133,4275
5134,5134,17475
5135,5135,5247
5136,5136,14805
5137,5137,2254
5138,5138,7775
5139,5139,7891
5140,5140,19573
5141,5141,18917
5142,5142,8396
5143,5143,4865
5144,5144,14330
5145,5145,2112
5146,5146,2218
5147,5147,4489
5148,5148,17649
5149,5149,8054
5150,5150,10618
5151,5151,14418
5152,5152,5754
5153,5153,6759
5154,5154,526
5155,5155,191
5156,5156,2745
5157,5157,11214
5158,5158,9755
5159,5159,19931
5160,5160,2439
5161,5161,8108
5162,5162,9723
5163,5163,12504
5164,5164,5783
5165,5165,4698
5166,5166,18610
5167,5167,14160
5168,5168,14414
5169,5169,4509
5170,5170,8616
5171,5171,13094
5172,5172,17247
5173,5173,2539
5174,5174,6110
5175,5175,758
5176,5176,1816
5177,5177,9944
5178,5178,18457
5179,5179,13726
5180,5180,13517
5181,5181,6933
5182,5182,17894
5183,5183,17275
5184,5184,3933
5185,5185,16536
5186,5186,16345
5187,5187,16105
5188,5188,5067
5189,5189,8714
5190,5190,12545
5191,5191,5149
5192,5192,12397
5193,5193,6610
5194,5194,4045
5195,5195,8307
5196,5196,3211
5197,5197,6076
5198,5198,3802
5199,5199,637
5200,5200,16552
5201,5201,2388
5202,5202,2628
5203,5203,14226
5204,5204,5018
5205,5205,6318
5206,5206,13755
5207,5207,15148
5208,5208,12080
5209,5209,1024
5210,5210,14147
5211,5211,1095
5212,5212,18352
5213,5213,240
5214,5214,264
5215,5215,895
5216,5216,11159
5217,5217,19069
5218,5218,6
5219,5219,671
5220,5220,6103
5221,5221,17842
5222,5222,2598
5223,5223,1957
5224,5224,8072
5225,5225,1971
5226,5226,1530
5227,5227,13897
5228,5228,1324
5229,5229,4499
5230,5230,19483
5231,5231,7137
5232,5232,17466
5233,5233,5572
5234,5234,17626
5235,5235,18832
5236,5236,3999
5237,5237,470
5238,5238,15408
5239,5239,7422
5240,5240,14751
5241,5241,14515
5242,5242,15084
5243,5243,15029
5244,5244,16359
5245,5245,11415
5246,5246,7192
5247,5247,6920
5248,5248,8652
5249,5249,16353
5250,5250,8819
5251,5251,15130
5252,5252,17180
5253,5253,14080
5254,5254,18730
5255,5255,5851
5256,5256,3688
5257,5257,8341
5258,5258,5492
5259,5259,17820
5260,5260,13143
5261,5261,7683
5262,5262,1663
5263,5263,13983
5264,5264,3353
5265,5265,8312
5266,5266,15006
5267,5267,10773
5268,5268,8753
5269,5269,11256
5270,5270,6702
5271,5271,10131
5272,5272,15365
5273,5273,9189
5274,5274,9005
5275,5275,6188
5276,5276,7224
5277,5277,15106
5278,5278,11688
5279,5279,10606
5280,5280,9023
5281,5281,2516
5282,5282,17901
5283,5283,7131
5284,5284,731
5285,5285,14067
5286,5286,12700
5287,5287,3141
5288,5288,18495
5289,5289,14354
5290,5290,16855
5291,5291,4082
5292,5292,3717
5293,5293,9862
5294,5294,6459
5295,5295,2056
5296,5296,10582
5297,5297,18121
5298,5298,1905
5299,5299,19232
5300,5300,2057
5301,5301,16580
5302,5302,17038
5303,5303,11370
5304,5304,19444
5305,5305,2551
5306,5306,3765
5307,5307,8752
5308,5308,10203
5309,5309,13442
5310,5310,16838
5311,5311,16270
5312,5312,1319
5313,5313,6247
5314,5314,12705
5315,5315,2782
5316,5316,7831
5317,5317,10573
5318,5318,2965
5319,5319,10331
5320,5320,12369
5321,5321,4503
5322,5322,4160
5323,5323,19374
5324,5324,3370
5325,5325,11808
5326,5326,14501
5327,5327,13366
5328,5328,14929
5329,5329,4881
5330,5330,6017
5331,5331,16643
5332,5332,18384
5333,5333,469
5334,5334,2328
5335,5335,10592
5336,5336,5684
5337,5337,8517
5338,5338,10513
5339,5339,13014
5340,5340,8926
5341,5341,7270
5342,5342,1647
5343,5343,14678
5344,5344,3854
5345,5345,7628
5346,5346,12386
5347,5347,3220
5348,5348,9000
5349,5349,16468
5350,5350,16722
5351,5351,2724
5352,5352,5928
5353,5353,19676
5354,5354,17253
5355,5355,3973
5356,5356,15025
5357,5357,17171
5358,5358,4302
5359,5359,4826
5360,5360,9891
5361,5361,11542
5362,5362,3673
5363,5363,19028
5364,5364,1693
5365,5365,15667
5366,5366,8259
5367,5367,10763
5368,5368,12514
5369,5369,783
5370,5370,15534
5371,5371,7356
5372,5372,7542
5373,5373,3383
5374,5374,10540
5375,5375,13855
5376,5376,4400
5377,5377,3491
5378,5378,9400
5379,5379,3783
5380,5380,19219
5381,5381,16214
5382,5382,732
5383,5383,849
5384,5384,8693
5385,5385,17032
5386,5386,8099
5387,5387,12276
5388,5388,19755
5389,5389,627
5390,5390,13162
5391,5391,14596
5392,5392,1345
5393,5393,16233
5394,5394,18688
5395,5395,12255
5396,5396,10004
5397,5397,3409
5398,5398,14850
5399,5399,11529
5400,5400,18432
5401,5401,6111
5402,5402,6301
5403,5403,640
5404,5404,7912
5405,5405,17675
5406,5406,7539
5407,5407,15274
5408,5408,8317
5409,5409,4607
5410,5410,934
5411,5411,15613
5412,5412,1747
5413,5413,17218
5414,5414,8520
5415,5415,750
5416,5416,16657
5417,5417,4079
5418,5418,5972
5419,5419,14596
5420,5420,16770
5421,5421,18715
5422,5422,163
5423,5423,7909
5424,5424,5961
5425,5425,19312
5426,5426,12197
5427,5427,17369
5428,5428,5566
5429,5429,4261
5430,5430,2814
5431,5431,1676
5432,5432,5371
5433,5433,17993
5434,5434,11871
5435,5435,12173
5436,5436,4283
5437,5437,6676
5438,5438,12995
5439,5439,1225
5440,5440,727
5441,5441,13026
5442,5442,13335
5443,5443,18185
5444,5444,12204
5445,5445,17897
5446,5446,8593
5447,5447,15212
5448,5448,19625
5449,5449,4567
5450,5450,16232
5451,5451,13702
5452,5452,2303
5453,5453,9505
5454,5454,10513
5455,5455,15767
5456,5456,2579
5457,5457,2175
5458,5458,3178
5459,5459,4980
5460,5460,11581
5461,5461,14998
5462,5462,6258
5463,5463,15971
5464,5464,17202
5465,5465,7938
5466,5466,9383
5467,5467,16270
5468,5468,12744
5469,5469,7519
5470,5470,2728
5471,5471,10848
5472,5472,469
5473,5473,529
5474,5474,1280
5475,5475,14890
5476,5476,9655
5477,5477,18565
5478,5478,10192
5479,5479,9078
5480,5480,19020
5481,5481,3527
5482,5482,9
5483,5483,17468
5484,5484,11406
5485,5485,416
5486,5486,13061
5487,5487,7921
5488,5488,13383
5489,5489,3467
5490,5490,16370
5491,5491,11943
5492,5492,15025
5493,5493,819
5494,5494,17778
5495,5495,16400
5496,5496,17005
5497,5497,2563
5498,5498,6798
5499,5499,9713
5500,5500,4123
5501,5501,8893
5502,5502,10397
5503,5503,11506
5504,5504,9919
5505,5505,15701
5506,5506,10282
5507,5507,16268
5508,5508,8109
5509,5509,17204
5510,5510,5707
5511,5511,10514
5512,5512,16689
5513,5513,6871
5514,5514,16560
5515,5515,12464
5516,5516,1952
5517,5517,490
5518,5518,14858
5519,5519,15730
5520,5520,8676
5521,5521,6709
5522,5522,7065
5523,5523,18388
5524,5524,10172
5525,5525,18383
5526,5526,14673
5527,5527,11394
5528,5528,11661
5529,5529,17864
5530,5530,18596
5531,5531,12136
5532,5532,12783
5533,5533,12670
5534,5534,19577
5535,5535,420
5536,5536,9992
5537,5537,5020
5538,5538,12021
5539,5539,12160
5540,5540,12671
5541,5541,438
5542,5542,16527
5543,5543,4020
5544,5544,11583
5545,5545,2724
5546,5546,11090
5547,5547,12591
5548,5548,10185
5549,5549,355
5550,5550,10437
5551,5551,13391
5552,5552,12629
5553,5553,4948
5554,5554,2317
5555,5555,5913
5556,5556,11662
5557,5557,2759
5558,5558,15829
5559,5559,8269
5560,5560,3952
5561,5561,13617
5562,5562,10696
5563,5563,14595
5564,5564,810
5565,5565,12245
5566,5566,19409
5567,5567,8965
5568,5568,17352
5569,5569,5978
5570,5570,14276
5571,5571,5932
5572,5572,16223
5573,5573,10711
5574,5574,16179
5575,5575,183
5576,5576,5709
5577,5577,13830
5578,5578,5713
5579,5579,14485
5580,5580,13212
5581,5581,1338
5582,5582,18551
5583,5583,6738
5584,5584,2210
5585,5585,19281
5586,5586,2546
5587,5587,14382
5588,5588,5961
5589,5589,14198
5590,5590,7237
5591,5591,6870
5592,5592,12794
5593,5593,4405
5594,5594,18348
5595,5595,10752
5596,5596,10005
5597,5597,4583
5598,5598,16300
5599,5599,5059
5600,5600,7855
5601,5601,2520
5602,5602,14776
5603,5603,4362
5604,5604,2114
5605,5605,9937
5606,5606,12092
5607,5607,7881
5608,5608,2259
5609,5609,19704
5610,5610,10684
5611,5611,17530
5612,5612,6645
5613,5613,5016
5614,5614,10412
5615,5615,9459
5616,5616,6148
5617,5617,14892
5618,5618,5321
5619,5619,681
5620,5620,2454
5621,5621,7809
5622,5622,17065
5623,5623,7306
5624,5624,6903
5625,5625,2032
5626,5626,10545
5627,5627,18020
5628,5628,5550
5629,5629,19964
5630,5630,10804
5631,5631,880
5632,5632,13937
5633,5633,5474
5634,5634,15561
5635,5635,834
5636,5636,193
5637,5637,4940
5638,5638,3519
5639,5639,8073
5640,5640,4528
5641,5641,10304
5642,5642,9036
5643,5643,98
5644,5644,4054
5645,5645,1795
5646,5646,14639
5647,5647,12843
5648,5648,17464
5649,5649,3276
5650,5650,19568
5651,5651,17024
5652,5652,12851
5653,5653,18977
5654,5654,5164
5655,5655,19665
5656,5656,6790
5657,5657,13831
5658,5658,16156
5659,5659,5236
5660,5660,8657
5661,5661,7877
5662,5662,19401
5663,5663,16643
5664,5664,17441
5665,5665,8506
5666,5666,14085
5667,5667,11580
5668,5668,13262
5669,5669,18367
5670,5670,16738
5671,5671,1957
5672,5672,2419
5673,5673,5112
5674,5674,3609
5675,5675,2777
5676,5676,18289
5677,5677,19545
5678,5678,9567
5679,5679,8949
5680,5680,19448
5681,5681,2200
5682,5682,13719
5683,5683,4436
5684,5684,12526
5685,5685,10063
5686,5686,8326
5687,5687,11315
5688,5688,10424
5689,5689,4769
5690,5690,11168
5691,5691,11043
5692,5692,18415
5693,5693,12849
5694,5694,5908
5695,5695,15083
5696,5696,2225
5697,5697,14327
5698,5698,10503
5699,5699,6879
5700,5700,6098
5701,5701,19448
5702,5702,17434
5703,5703,715
5704,5704,1797
5705,5705,7843
5706,5706,18470
5707,5707,9423
5708,5708,3694
5709,5709,17346
5710,5710,6257
5711,5711,19240
5712,5712,10982
5713,5713,9431
5714,5714,17064
5715,5715,7290
5716,5716,11316
5717,5717,16600
5718,5718,14092
5719,5719,17985
5720,5720,7887
5721,5721,4738
5722,5722,14158
5723,5723,12530
5724,5724,3209
5725,5725,16910
5726,5726,18729
5727,5727,19097
5728,5728,15441
5729,5729,8270
5730,5730,8831
5731,5731,3514
5732,5732,856
5733,5733,11842
5734,5734,15479
5735,5735,2050
5736,5736,12406
5737,5737,801
5738,5738,5669
5739,5739,13557
5740,5740,15397
5741,5741,2176
5742,5742,19856
5743,5743,4109
5744,5744,17458
5745,5745,15510
5746,5746,6454
5747,5747,10888
5748,5748,9518
5749,5749,13205
5750,5750,1054
5751,5751,2683
5752,5752,6235
5753,5753,18153
5754,5754,8574
5755,5755,5726
5756,5756,15875
5757,5757,16482
5758,5758,11369
5759,5759,1371
5760,5760,650
5761,5761,17376
5762,5762,10804
5763,5763,9087
5764,5764,19073
5765,5765,14909
5766,5766,9715
5767,5767,13562
5768,5768,6878
5769,5769,10392
5770,5770,1089
5771,5771,4415
5772,5772,19269
5773,5773,18090
5774,5774,11034
5775,5775,9165
5776,5776,18166
5777,5777,5482
5778,5778,9676
5779,5779,6740
5780,5780,5461
5781,5781,6156
5782,5782,12854
5783,5783,15654
5784,5784,11873
5785,5785,18599
5786,5786,10764
5787,5787,11687
5788,5788,4621
5789,5789,18246
5790,5790,3852
5791,5791,4948
5792,5792,7461
5793,5793,19553
5794,5794,15441
5795,5795,7227
5796,5796,4105
5797,5797,6472
5798,5798,7384
5799,5799,689
5800,5800,8792
5801,5801,1002
5802,5802,5634
5803,5803,8973
5804,5804,14938
5805,5805,6116
5806,5806,12715
5807,5807,10889
5808,5808,682
5809,5809,18543
5810,5810,11194
5811,5811,13362
5812,5812,4731
5813,5813,19672
5814,5814,14336
5815,5815,13676
5816,5816,16607
5817,5817,8734
5818,5818,15768
5819,5819,17419
5820,5820,3938
5821,5821,8976
5822,5822,2903
5823,5823,6189
5824,5824,7160
5825,5825,12757
5826,5826,7019
5827,5827,618
5828,5828,8424
5829,5829,14519
5830,5830,9067
5831,5831,19578
5832,5832,18706
5833,5833,13099
5834,5834,6689
5835,5835,6
5836,5836,18510
5837,5837,16793
5838,5838,12114
5839,5839,19204
5840,5840,8063
5841,5841,17200
5842,5842,15611
5843,5843,16064
5844,5844,6842
5845,5845,2846
5846,5846,15221
5847,5847,12628
5848,5848,10650
5849,5849,13169
5850,5850,8941
5851,5851,9599
5852,5852,2894
5853,5853,4233
5854,5854,182
5855,5855,12644
5856,5856,2980
5857,5857,8540
5858,5858,12529
5859,5859,3951
5860,5860,13118
5861,5861,13385
5862,5862,2170
5863,5863,14351
5864,5864,13621
5865,5865,11858
5866,5866,14608
5867,5867,8053
5868,5868,14980
5869,5869,5099
5870,5870,17193
5871,5871,8160
5872,5872,19361
5873,5873,10179
5874,5874,16466
5875,5875,14166
5876,5876,18477
5877,5877,9017
5878,5878,6889
5879,5879,3023
5880,5880,9740
5881,5881,8434
5882,5882,9018
5883,5883,9229
5884,5884,2596
5885,5885,18252
5886,5886,16633
5887,5887,13404
5888,5888,16087
5889,5889,19842
5890,5890,16569
5891,5891,18949
5892,5892,13180
5893,5893,19955
5894,5894,18649
5895,5895,18021
5896,5896,14992
5897,5897,14691
5898,5898,11021
5899,5899,3839
5900,5900,11017
5901,5901,12173
5902,5902,10435
5903,5903,7733
5904,5904,1302
5905,5905,17322
5906,5906,18107
5907,5907,19232
5908,5908,16506
5909,5909,18838
5910,5910,9401
5911,5911,15139
5912,5912,19618
5913,5913,18511
5914,5914,14646
5915,5915,7024
5916,5916,3818
5917,5917,10008
5918,5918,6864
5919,5919,9196
5920,5920,7609
5921,5921,3556
5922,5922,7918
5923,5923,12903
5924,5924,10573
5925,5925,6455
5926,5926,13258
5927,5927,17688
5928,5928,19919
5929,5929,13307
5930,5930,328
5931,5931,16371
5932,5932,3969
5933,5933,11516
5934,5934,7696
5935,5935,10777
5936,5936,656
5937,5937,5504
5938,5938,6552
5939,5939,405
5940,5940,16092
5941,5941,8861
5942,5942,14777
5943,5943,15973
5944,5944,11135
